county,countyfips,year,age,population,migrationrate,netmigration
Routt,107,1990,25_29,839,109.7,921
Routt,107,1990,30_34,1044,61.8,646
Routt,107,1990,35_39,1305,32.6,425
Routt,107,1990,40_44,1670,27.4,458
Routt,107,1990,45_49,1894,14,266
Routt,107,1990,50_54,1424,11.8,168
Routt,107,1990,55_59,753,13.1,99
Routt,107,1990,60_64,557,3.7,20
Routt,107,1990,65_69,367,-5.4,-19
Routt,107,1990,70_74,286,-14.1,-40
Routt,107,2000,00_04,1222,10.1,124
Routt,107,2000,05_09,1126,23.4,263
Routt,107,2000,10_14,1111,23.7,264
Routt,107,2000,15_19,1210,11.5,140
Routt,107,2000,20_24,1303,5.9,77
Routt,107,2000,25_29,1310,41.2,540
Routt,107,2000,30_34,1466,19.9,292
Routt,107,2000,35_39,1703,5.8,99
Routt,107,2000,40_44,1649,5.9,97
Routt,107,2000,45_49,1669,10.5,175
Routt,107,2000,50_54,2037,7.6,155
Routt,107,2000,55_59,2065,-2,-42
Routt,107,2000,60_64,1492,1.2,18
Routt,107,2000,65_69,764,8.9,68
Routt,107,2000,70_74,493,-5.1,-25
Routt,107,2010,00_04,1060.17,-2.37,-25
Routt,107,2010,05_09,1071.82,8.32,89
Routt,107,2010,10_14,1361.76,-0.5,-7
Routt,107,2010,15_19,1404.17,-0.94,-13
Routt,107,2010,20_24,1376.67,-12.32,-170
Routt,107,2010,25_29,1330.88,23.38,311
Routt,107,2010,30_34,1339.94,38.66,518
Routt,107,2010,35_39,1822.13,4.05,74
Routt,107,2010,40_44,1744.53,3.75,65
Routt,107,2010,45_49,1787.75,0.13,2
Routt,107,2010,50_54,1707.32,0.92,16
Routt,107,2010,55_59,1799.82,-2.05,-37
Routt,107,2010,60_64,2104.83,-4.08,-86
Routt,107,2010,65_69,1919.41,-9.03,-173
Routt,107,2010,70_74,1392.98,-12.06,-168
Saguache,109,1970,00_04,441,-17.6,-78
Saguache,109,1970,05_09,362,-15.4,-56
Saguache,109,1970,10_14,342,-9,-31
Saguache,109,1970,15_19,463,-8.8,-41
Saguache,109,1970,20_24,447,-31,-139
Saguache,109,1970,25_29,411,-18.4,-76
Saguache,109,1970,30_34,236,11.4,27
Saguache,109,1970,35_39,227,0,0
Saguache,109,1970,40_44,177,-0.5,-1
Saguache,109,1970,45_49,178,-4.4,-8
Saguache,109,1970,50_54,213,-1.8,-4
Saguache,109,1970,55_59,197,19.2,38
Saguache,109,1970,60_64,162,7.4,12
Saguache,109,1970,65_69,174,-6.8,-12
Saguache,109,1970,70_74,154,-17.5,-27
Saguache,109,1980,00_04,379,3.5,13
Saguache,109,1980,05_09,461,-0.7,-3
Saguache,109,1980,10_14,367,14.6,53
Saguache,109,1980,15_19,308,9,27
Saguache,109,1980,20_24,313,-18.6,-58
Saguache,109,1980,25_29,423,-16.2,-69
Saguache,109,1980,30_34,311,19.6,61
Saguache,109,1980,35_39,335,15.1,50
Saguache,109,1980,40_44,264,22.8,60
Saguache,109,1980,45_49,223,12.8,28
Saguache,109,1980,50_54,170,12,20
Saguache,109,1980,55_59,160,3.8,6
Saguache,109,1980,60_64,188,2.9,5
Saguache,109,1980,65_69,201,-5.5,-11
Saguache,109,1980,70_74,137,9.1,12
Saguache,109,1990,00_04,433,-2.5,-11
Saguache,109,1990,05_09,427,12.2,52
Saguache,109,1990,10_14,408,19.6,80
Saguache,109,1990,15_19,464,8.2,38
Saguache,109,1990,20_24,423,-34.1,-144
Saguache,109,1990,25_29,341,-14.5,-49
Saguache,109,1990,30_34,265,24.5,65
Saguache,109,1990,35_39,359,28.1,101
Saguache,109,1990,40_44,367,25.9,95
Saguache,109,1990,45_49,385,35.8,138
Saguache,109,1990,50_54,318,45.6,145
Saguache,109,1990,55_59,245,51.4,126
Saguache,109,1990,60_64,188,30.6,57
Saguache,109,1990,65_69,152,33.5,51
Saguache,109,1990,70_74,160,-0.9,-1
Saguache,109,2000,00_04,356,24.1,86
Saguache,109,2000,05_09,444,-7.5,-33
Saguache,109,2000,10_14,417,-16.1,-67
Saguache,109,2000,15_19,473,-13.3,-63
Saguache,109,2000,20_24,480,-34.4,-165
Saguache,109,2000,25_29,505,-34,-171
Saguache,109,2000,30_34,282,11.7,33
Saguache,109,2000,35_39,290,8,23
Saguache,109,2000,40_44,327,4.8,15
Saguache,109,2000,45_49,452,-0.9,-4
Saguache,109,2000,50_54,452,6.7,30
Saguache,109,2000,55_59,505,14.5,73
Saguache,109,2000,60_64,421,21.7,91
Saguache,109,2000,65_69,320,14.5,46
Saguache,109,2000,70_74,200,12.5,25
Saguache,109,2010,00_04,310.02,-4.2,-13
Saguache,109,2010,05_09,321.02,0.62,2
Saguache,109,2010,10_14,441.2,-6.62,-29
Saguache,109,2010,15_19,409.86,-7.04,-29
Saguache,109,2010,20_24,346.7,-26.16,-91
Saguache,109,2010,25_29,396.51,-38.21,-152
Saguache,109,2010,30_34,302.55,-5.47,-17
Saguache,109,2010,35_39,329.64,4.05,13
Saguache,109,2010,40_44,301.99,10.93,33
Saguache,109,2010,45_49,301.62,31.95,96
Saguache,109,2010,50_54,329.96,8.19,27
Saguache,109,2010,55_59,429.64,25.69,110
Saguache,109,2010,60_64,448.76,32.59,146
Saguache,109,2010,65_69,521.92,27.41,143
Saguache,109,2010,70_74,456.89,2.21,10
San Juan,111,1970,00_04,105,-11.4,-12
San Juan,111,1970,05_09,96,-31.2,-30
San Juan,111,1970,10_14,77,-24.6,-19
San Juan,111,1970,15_19,77,-20.7,-16
San Juan,111,1970,20_24,93,-7.5,-7
San Juan,111,1970,25_29,88,27.2,24
San Juan,111,1970,30_34,67,58.2,39
San Juan,111,1970,35_39,46,6.5,3
San Juan,111,1970,40_44,54,-11.1,-6
San Juan,111,1970,45_49,53,-24.5,-13
San Juan,111,1970,50_54,41,-14.6,-6
San Juan,111,1970,55_59,60,-50,-30
San Juan,111,1970,60_64,33,-42.4,-14
San Juan,111,1970,65_69,47,-61.7,-29
San Juan,111,1970,70_74,19,-73.6,-14
San Juan,111,1980,00_04,64,-28.4,-18
San Juan,111,1980,05_09,131,-38.2,-50
San Juan,111,1980,10_14,92,-29.4,-27
San Juan,111,1980,15_19,66,-30.3,-20
San Juan,111,1980,20_24,57,-34.2,-19
San Juan,111,1980,25_29,60,-24.4,-14
San Juan,111,1980,30_34,84,-10.4,-8
San Juan,111,1980,35_39,110,-4.3,-4
San Juan,111,1980,40_44,103,-27.3,-28
San Juan,111,1980,45_49,47,-13.8,-6
San Juan,111,1980,50_54,45,-17.3,-7
San Juan,111,1980,55_59,37,-12.4,-4
San Juan,111,1980,60_64,31,-33,-10
San Juan,111,1980,65_69,25,-9.1,-2
San Juan,111,1980,70_74,15,-5.6,0
San Juan,111,1990,00_04,28,-3.3,0
San Juan,111,1990,05_09,47,-45.9,-21
San Juan,111,1990,10_14,45,-31,-14
San Juan,111,1990,15_19,81,-53.3,-43
San Juan,111,1990,20_24,64,-78.3,-50
San Juan,111,1990,25_29,47,-36.2,-17
San Juan,111,1990,30_34,37,-4.7,-1
San Juan,111,1990,35_39,43,-16.3,-7
San Juan,111,1990,40_44,75,-26.3,-19
San Juan,111,1990,45_49,105,-35,-37
San Juan,111,1990,50_54,70,23.3,16
San Juan,111,1990,55_59,41,8.2,3
San Juan,111,1990,60_64,38,-25.2,-9
San Juan,111,1990,65_69,31,-58.5,-18
San Juan,111,1990,70_74,14,-25.7,-3
San Juan,111,2000,00_04,38,-4.3,-1
San Juan,111,2000,05_09,24,47.4,11
San Juan,111,2000,10_14,26,52,14
San Juan,111,2000,15_19,24,-18.8,-4
San Juan,111,2000,20_24,31,-17.4,-5
San Juan,111,2000,25_29,38,62.1,23
San Juan,111,2000,30_34,13,196.7,27
San Juan,111,2000,35_39,28,94.1,27
San Juan,111,2000,40_44,35,14.4,5
San Juan,111,2000,45_49,35,67.5,23
San Juan,111,2000,50_54,55,11.3,6
San Juan,111,2000,55_59,66,1.5,1
San Juan,111,2000,60_64,81,-20.2,-16
San Juan,111,2000,65_69,37,28.1,10
San Juan,111,2000,70_74,25,-37,-9
San Juan,111,2010,00_04,20,0,0
San Juan,111,2010,05_09,22,27.27,6
San Juan,111,2010,10_14,37.68,-31,-12
San Juan,111,2010,15_19,35.76,-30.08,-11
San Juan,111,2010,20_24,40,-37.51,-15
San Juan,111,2010,25_29,19.58,73.69,14
San Juan,111,2010,30_34,25.71,82.82,21
San Juan,111,2010,35_39,59.96,-14.94,-9
San Juan,111,2010,40_44,40.13,34.57,14
San Juan,111,2010,45_49,54.2,-5.91,-3
San Juan,111,2010,50_54,39.08,2.35,1
San Juan,111,2010,55_59,57.24,-3.92,-2
San Juan,111,2010,60_64,57.57,30.28,17
San Juan,111,2010,65_69,63.98,-4.65,-3
San Juan,111,2010,70_74,59.36,-7.34,-4
San Miguel,113,1970,00_04,248,14.9,37
San Miguel,113,1970,05_09,184,28.8,53
San Miguel,113,1970,10_14,179,22.3,40
San Miguel,113,1970,15_19,216,-12.5,-27
San Miguel,113,1970,20_24,266,6.3,17
San Miguel,113,1970,25_29,169,228.9,387
San Miguel,113,1970,30_34,109,403.6,440
San Miguel,113,1970,35_39,119,117.6,140
San Miguel,113,1970,40_44,139,5.7,8
San Miguel,113,1970,45_49,116,-18.9,-22
San Miguel,113,1970,50_54,104,-13.4,-14
San Miguel,113,1970,55_59,95,-13.6,-13
San Miguel,113,1970,60_64,82,-21.9,-18
San Miguel,113,1970,65_69,105,-29.5,-31
San Miguel,113,1970,70_74,59,-28.8,-17
San Miguel,113,1980,00_04,262,0.8,2
San Miguel,113,1980,05_09,292,-7.3,-21
San Miguel,113,1980,10_14,288,-28.1,-81
San Miguel,113,1980,15_19,241,-33.9,-82
San Miguel,113,1980,20_24,221,22.8,50
San Miguel,113,1980,25_29,204,99.5,203
San Miguel,113,1980,30_34,293,52.9,155
San Miguel,113,1980,35_39,548,-5.6,-31
San Miguel,113,1980,40_44,546,-21.2,-116
San Miguel,113,1980,45_49,251,2.7,7
San Miguel,113,1980,50_54,141,-12.1,-17
San Miguel,113,1980,55_59,87,4.1,3
San Miguel,113,1980,60_64,80,9.5,7
San Miguel,113,1980,65_69,69,-9.3,-6
San Miguel,113,1980,70_74,52,-40.6,-21
San Miguel,113,1990,00_04,311,0.9,3
San Miguel,113,1990,05_09,255,36.4,93
San Miguel,113,1990,10_14,270,14.9,40
San Miguel,113,1990,15_19,273,20.8,57
San Miguel,113,1990,20_24,208,164.5,343
San Miguel,113,1990,25_29,159,447.8,716
San Miguel,113,1990,30_34,269,168.2,454
San Miguel,113,1990,35_39,400,68.1,273
San Miguel,113,1990,40_44,437,51.1,223
San Miguel,113,1990,45_49,513,24.2,124
San Miguel,113,1990,50_54,429,34.6,148
San Miguel,113,1990,55_59,258,41,106
San Miguel,113,1990,60_64,120,44.2,53
San Miguel,113,1990,65_69,84,23.2,19
San Miguel,113,1990,70_74,81,-33.3,-27
San Miguel,113,2000,00_04,528,-10.6,-56
San Miguel,113,2000,05_09,375,10.8,40
San Miguel,113,2000,10_14,309,24.8,77
San Miguel,113,2000,15_19,341,-22.6,-77
San Miguel,113,2000,20_24,301,20.6,62
San Miguel,113,2000,25_29,323,106.9,345
San Miguel,113,2000,30_34,529,13.9,73
San Miguel,113,2000,35_39,845,-23.6,-199
San Miguel,113,2000,40_44,700,-6.3,-44
San Miguel,113,2000,45_49,649,-3.6,-23
San Miguel,113,2000,50_54,634,2.9,18
San Miguel,113,2000,55_59,599,1.5,9
San Miguel,113,2000,60_64,540,-11.2,-60
San Miguel,113,2000,65_69,335,-12.1,-40
San Miguel,113,2000,70_74,153,-34.5,-52
San Miguel,113,2010,00_04,303.99,1.65,5
San Miguel,113,2010,05_09,351,3.42,12
San Miguel,113,2010,10_14,477.74,-4.76,-23
San Miguel,113,2010,15_19,421.07,-9.52,-40
San Miguel,113,2010,20_24,387.42,-9.14,-35
San Miguel,113,2010,25_29,259.79,119.03,309
San Miguel,113,2010,30_34,350.9,93.5,328
San Miguel,113,2010,35_39,664.37,-13.6,-90
San Miguel,113,2010,40_44,600.27,-0.21,-1
San Miguel,113,2010,45_49,634.95,0.01,0
San Miguel,113,2010,50_54,647.46,3.33,22
San Miguel,113,2010,55_59,611.32,-4.96,-30
San Miguel,113,2010,60_64,632.57,-2.78,-18
San Miguel,113,2010,65_69,570.04,0.52,3
San Miguel,113,2010,70_74,451.68,-13.66,-62
Sedgwick,115,1970,00_04,249,-6.8,-17
Sedgwick,115,1970,05_09,257,-7.3,-19
Sedgwick,115,1970,10_14,243,13.1,32
Sedgwick,115,1970,15_19,267,-12.3,-33
Sedgwick,115,1970,20_24,409,-46.2,-189
Sedgwick,115,1970,25_29,339,-34.8,-118
Sedgwick,115,1970,30_34,146,31.5,46
Sedgwick,115,1970,35_39,142,23.2,33
Sedgwick,115,1970,40_44,160,-1.8,-3
Sedgwick,115,1970,45_49,185,-7,-13
Sedgwick,115,1970,50_54,180,7.2,13
Sedgwick,115,1970,55_59,213,-7.5,-16
Sedgwick,115,1970,60_64,199,3.5,7
Sedgwick,115,1970,65_69,217,1.3,3
Sedgwick,115,1970,70_74,143,0.6,1
Sedgwick,115,1980,00_04,163,-14.8,-24
Sedgwick,115,1980,05_09,230,-21.5,-49
Sedgwick,115,1980,10_14,233,-7.2,-16
Sedgwick,115,1980,15_19,244,-28.4,-69
Sedgwick,115,1980,20_24,294,-69.2,-203
Sedgwick,115,1980,25_29,244,-50.9,-124
Sedgwick,115,1980,30_34,219,-6.6,-14
Sedgwick,115,1980,35_39,218,-9.2,-20
Sedgwick,115,1980,40_44,188,-3,-5
Sedgwick,115,1980,45_49,175,-26.3,-46
Sedgwick,115,1980,50_54,151,-5.4,-8
Sedgwick,115,1980,55_59,162,2.1,3
Sedgwick,115,1980,60_64,175,-9.2,-16
Sedgwick,115,1980,65_69,167,-3.2,-5
Sedgwick,115,1980,70_74,162,-6.5,-10
Sedgwick,115,1990,00_04,157,2.6,4
Sedgwick,115,1990,05_09,141,26,36
Sedgwick,115,1990,10_14,142,19.3,27
Sedgwick,115,1990,15_19,184,-3.7,-6
Sedgwick,115,1990,20_24,215,-43.8,-94
Sedgwick,115,1990,25_29,173,-26.4,-45
Sedgwick,115,1990,30_34,89,71.4,64
Sedgwick,115,1990,35_39,118,30.6,36
Sedgwick,115,1990,40_44,201,2.3,4
Sedgwick,115,1990,45_49,193,4.5,8
Sedgwick,115,1990,50_54,178,-2.8,-5
Sedgwick,115,1990,55_59,123,20.6,25
Sedgwick,115,1990,60_64,137,18,24
Sedgwick,115,1990,65_69,154,6.4,9
Sedgwick,115,1990,70_74,120,12.5,15
Sedgwick,115,2000,00_04,107,17.7,19
Sedgwick,115,2000,05_09,148,-18.7,-27
Sedgwick,115,2000,10_14,159,-14.7,-23
Sedgwick,115,2000,15_19,176,-25.9,-45
Sedgwick,115,2000,20_24,169,-41.5,-70
Sedgwick,115,2000,25_29,173,-34.5,-59
Sedgwick,115,2000,30_34,117,-3,-3
Sedgwick,115,2000,35_39,125,-11.6,-14
Sedgwick,115,2000,40_44,153,-20,-30
Sedgwick,115,2000,45_49,145,5.4,7
Sedgwick,115,2000,50_54,201,2.7,5
Sedgwick,115,2000,55_59,193,2.1,4
Sedgwick,115,2000,60_64,145,21.5,31
Sedgwick,115,2000,65_69,132,-1.3,-1
Sedgwick,115,2000,70_74,129,1.9,2
Sedgwick,115,2010,00_04,105,3.81,4
Sedgwick,115,2010,05_09,127,1.57,2
Sedgwick,115,2010,10_14,127.7,14.33,18
Sedgwick,115,2010,15_19,121.55,10.25,12
Sedgwick,115,2010,20_24,136.33,-26.65,-36
Sedgwick,115,2010,25_29,128.34,-18.97,-24
Sedgwick,115,2010,30_34,95.99,35.43,34
Sedgwick,115,2010,35_39,108.85,31.37,34
Sedgwick,115,2010,40_44,111.64,13.76,15
Sedgwick,115,2010,45_49,109.43,7.84,9
Sedgwick,115,2010,50_54,116.37,-12.35,-14
Sedgwick,115,2010,55_59,143.45,17.12,25
Sedgwick,115,2010,60_64,193.26,13.84,27
Sedgwick,115,2010,65_69,164.74,29.3,48
Sedgwick,115,2010,70_74,137.71,14.73,20
Summit,117,1970,00_04,576,-1.5,-9
Summit,117,1970,05_09,335,43.2,145
Summit,117,1970,10_14,248,104.8,260
Summit,117,1970,15_19,343,61.8,212
Summit,117,1970,20_24,267,500.3,1336
Summit,117,1970,25_29,201,909.9,1829
Summit,117,1970,30_34,226,469.4,1061
Summit,117,1970,35_39,282,122.6,346
Summit,117,1970,40_44,232,67.2,156
Summit,117,1970,45_49,171,43.8,75
Summit,117,1970,50_54,153,66,101
Summit,117,1970,55_59,131,30.5,40
Summit,117,1970,60_64,124,1.6,2
Summit,117,1970,65_69,99,-38.3,-38
Summit,117,1970,70_74,63,-36.5,-23
Summit,117,1980,00_04,1043,-5.5,-58
Summit,117,1980,05_09,1040,-24.4,-254
Summit,117,1980,10_14,565,8.6,49
Summit,117,1980,15_19,482,23,111
Summit,117,1980,20_24,522,165.5,864
Summit,117,1980,25_29,580,252.7,1467
Summit,117,1980,30_34,1591,24.9,397
Summit,117,1980,35_39,2001,-17.6,-352
Summit,117,1980,40_44,1260,-13.4,-169
Summit,117,1980,45_49,611,0.6,3
Summit,117,1980,50_54,372,10.1,37
Summit,117,1980,55_59,232,35.9,83
Summit,117,1980,60_64,229,34.3,78
Summit,117,1980,65_69,143,9.2,13
Summit,117,1980,70_74,98,-31.2,-30
Summit,117,1990,00_04,1175,10.5,124
Summit,117,1990,05_09,1015,13.7,139
Summit,117,1990,10_14,1015,3,30
Summit,117,1990,15_19,796,53.3,425
Summit,117,1990,20_24,619,405,2510
Summit,117,1990,25_29,586,495.2,2902
Summit,117,1990,30_34,1398,90.1,1261
Summit,117,1990,35_39,2040,11.7,240
Summit,117,1990,40_44,1966,9.9,194
Summit,117,1990,45_49,1644,8.6,142
Summit,117,1990,50_54,1087,28.3,307
Summit,117,1990,55_59,609,46.7,284
Summit,117,1990,60_64,401,43.3,173
Summit,117,1990,65_69,305,29.2,89
Summit,117,1990,70_74,285,-23.4,-66
Summit,117,2000,00_04,1853,-12.9,-240
Summit,117,2000,05_09,1721,-18.7,-322
Summit,117,2000,10_14,1297,-7.5,-98
Summit,117,2000,15_19,1150,3.3,38
Summit,117,2000,20_24,1030,127.5,1313
Summit,117,2000,25_29,1202,153.1,1842
Summit,117,2000,30_34,3078,-14.8,-455
Summit,117,2000,35_39,3411,-27.7,-945
Summit,117,2000,40_44,2618,-15.5,-408
Summit,117,2000,45_49,2229,-5.6,-125
Summit,117,2000,50_54,2097,2.9,62
Summit,117,2000,55_59,1736,13,226
Summit,117,2000,60_64,1315,20.3,267
Summit,117,2000,65_69,830,32.1,267
Summit,117,2000,70_74,523,10.8,56
Summit,117,2010,00_04,1366.98,-0.22,-3
Summit,117,2010,05_09,1400.05,-4,-56
Summit,117,2010,10_14,1624.38,-9.44,-153
Summit,117,2010,15_19,1412.38,-10.43,-147
Summit,117,2010,20_24,1188.02,22.56,268
Summit,117,2010,25_29,1162.69,169.38,1969
Summit,117,2010,30_34,2284.58,31.27,714
Summit,117,2010,35_39,3012.27,-14.48,-436
Summit,117,2010,40_44,2612.78,-16.26,-425
Summit,117,2010,45_49,2436.58,-5.85,-143
Summit,117,2010,50_54,2183.52,0.07,1
Summit,117,2010,55_59,2058.95,4.13,85
Summit,117,2010,60_64,2087.01,3.98,83
Summit,117,2010,65_69,1887.83,3.51,66
Summit,117,2010,70_74,1500.58,-13.83,-208
Teller,119,1970,00_04,489,14.5,71
Teller,119,1970,05_09,357,68.6,245
Teller,119,1970,10_14,240,228.3,548
Teller,119,1970,15_19,310,124.8,387
Teller,119,1970,20_24,410,12.1,50
Teller,119,1970,25_29,271,177.4,481
Teller,119,1970,30_34,172,448.8,772
Teller,119,1970,35_39,231,201.2,465
Teller,119,1970,40_44,206,150.4,310
Teller,119,1970,45_49,195,109.2,213
Teller,119,1970,50_54,226,89.8,203
Teller,119,1970,55_59,198,82.3,163
Teller,119,1970,60_64,146,110.2,161
Teller,119,1970,65_69,146,73.2,107
Teller,119,1970,70_74,126,24.6,31
Teller,119,1980,00_04,956,3.9,37
Teller,119,1980,05_09,814,35.5,289
Teller,119,1980,10_14,561,84.8,476
Teller,119,1980,15_19,602,25.1,151
Teller,119,1980,20_24,784,-50.2,-394
Teller,119,1980,25_29,690,27.2,187
Teller,119,1980,30_34,462,181.9,841
Teller,119,1980,35_39,745,98.3,733
Teller,119,1980,40_44,927,44,408
Teller,119,1980,45_49,678,24.6,167
Teller,119,1980,50_54,494,24.6,121
Teller,119,1980,55_59,383,29.6,113
Teller,119,1980,60_64,387,28.5,110
Teller,119,1980,65_69,308,30.3,93
Teller,119,1980,70_74,240,-4.2,-10
Teller,119,1990,00_04,1021,20.1,205
Teller,119,1990,05_09,860,66.5,572
Teller,119,1990,10_14,1000,68.9,689
Teller,119,1990,15_19,1099,34.5,379
Teller,119,1990,20_24,1026,-34.9,-358
Teller,119,1990,25_29,753,12,91
Teller,119,1990,30_34,385,211.9,816
Teller,119,1990,35_39,847,139.3,1181
Teller,119,1990,40_44,1253,88.9,1114
Teller,119,1990,45_49,1439,53.7,773
Teller,119,1990,50_54,1296,42.2,547
Teller,119,1990,55_59,801,53.9,432
Teller,119,1990,60_64,563,54.3,306
Teller,119,1990,65_69,443,51.2,227
Teller,119,1990,70_74,432,-2.9,-12
Teller,119,2000,00_04,1028,9.7,100
Teller,119,2000,05_09,1107,12.6,139
Teller,119,2000,10_14,1218,20.7,252
Teller,119,2000,15_19,1421,1.8,25
Teller,119,2000,20_24,1667,-48.6,-810
Teller,119,2000,25_29,1476,-39.6,-585
Teller,119,2000,30_34,654,47.4,310
Teller,119,2000,35_39,825,52,429
Teller,119,2000,40_44,1186,34.1,405
Teller,119,2000,45_49,1971,15,296
Teller,119,2000,50_54,2298,9.1,210
Teller,119,2000,55_59,2100,17.8,374
Teller,119,2000,60_64,1712,25.6,438
Teller,119,2000,65_69,1122,24.1,270
Teller,119,2000,70_74,772,-4.1,-32
Teller,119,2010,00_04,900.01,1.22,11
Teller,119,2010,05_09,920.32,27.56,254
Teller,119,2010,10_14,1138.24,15.18,173
Teller,119,2010,15_19,1258.59,-5.69,-72
Teller,119,2010,20_24,1461.63,-33.09,-484
Teller,119,2010,25_29,1425.2,-22.47,-320
Teller,119,2010,30_34,820.81,48.51,398
Teller,119,2010,35_39,860.57,61.87,532
Teller,119,2010,40_44,944.77,38.13,360
Teller,119,2010,45_49,1217.76,21.53,262
Teller,119,2010,50_54,1549.68,11.96,185
Teller,119,2010,55_59,2184.95,12.13,265
Teller,119,2010,60_64,2354.32,12.43,293
Teller,119,2010,65_69,2302.72,8.44,194
Teller,119,2010,70_74,1916.96,-9.28,-178
Washington,121,1970,00_04,377,3.1,12
Washington,121,1970,05_09,329,21.8,72
Washington,121,1970,10_14,359,9.4,34
Washington,121,1970,15_19,549,-18.9,-104
Washington,121,1970,20_24,647,-43.8,-284
Washington,121,1970,25_29,574,-25.9,-149
Washington,121,1970,30_34,233,44.2,103
Washington,121,1970,35_39,280,9.6,27
Washington,121,1970,40_44,300,-12.9,-39
Washington,121,1970,45_49,304,-12.5,-38
Washington,121,1970,50_54,349,-5.7,-20
Washington,121,1970,55_59,346,-4,-14
Washington,121,1970,60_64,330,-7.2,-24
Washington,121,1970,65_69,274,0,0
Washington,121,1970,70_74,203,-9.3,-19
Washington,121,1980,00_04,324,4,13
Washington,121,1980,05_09,447,-10.4,-46
Washington,121,1980,10_14,388,-1.9,-7
Washington,121,1980,15_19,413,-30.6,-126
Washington,121,1980,20_24,410,-51.6,-212
Washington,121,1980,25_29,455,-34.6,-158
Washington,121,1980,30_34,361,5.2,19
Washington,121,1980,35_39,424,-15.1,-64
Washington,121,1980,40_44,332,-12.1,-40
Washington,121,1980,45_49,300,-6.7,-20
Washington,121,1980,50_54,251,-4.8,-12
Washington,121,1980,55_59,250,-2,-5
Washington,121,1980,60_64,297,5.5,16
Washington,121,1980,65_69,282,-7.2,-20
Washington,121,1980,70_74,241,-7.8,-19
Washington,121,1990,00_04,258,22.6,58
Washington,121,1990,05_09,295,13.7,40
Washington,121,1990,10_14,340,16.7,57
Washington,121,1990,15_19,402,-9,-36
Washington,121,1990,20_24,375,-47.9,-179
Washington,121,1990,25_29,285,-21.3,-60
Washington,121,1990,30_34,199,32.6,65
Washington,121,1990,35_39,291,16,46
Washington,121,1990,40_44,370,5.5,20
Washington,121,1990,45_49,353,4.2,15
Washington,121,1990,50_54,290,3.5,10
Washington,121,1990,55_59,267,7,18
Washington,121,1990,60_64,222,5.6,12
Washington,121,1990,65_69,212,2.9,6
Washington,121,1990,70_74,252,1.5,3
Washington,121,2000,00_04,255,10.9,28
Washington,121,2000,05_09,229,26.5,60
Washington,121,2000,10_14,316,4,12
Washington,121,2000,15_19,334,-4.5,-15
Washington,121,2000,20_24,389,-45.1,-175
Washington,121,2000,25_29,366,-31.6,-116
Washington,121,2000,30_34,192,24,46
Washington,121,2000,35_39,221,4.2,9
Washington,121,2000,40_44,260,16.9,44
Washington,121,2000,45_49,333,9.3,31
Washington,121,2000,50_54,384,8.2,31
Washington,121,2000,55_59,351,1.6,5
Washington,121,2000,60_64,284,0.7,2
Washington,121,2000,65_69,251,5.5,13
Washington,121,2000,70_74,188,5.6,10
Washington,121,2010,00_04,255.03,5.87,15
Washington,121,2010,05_09,206,39.32,81
Washington,121,2010,10_14,286.66,21.4,61
Washington,121,2010,15_19,289.36,1.95,6
Washington,121,2010,20_24,329.2,-28.61,-94
Washington,121,2010,25_29,313.75,-10.76,-34
Washington,121,2010,30_34,207.68,34.34,71
Washington,121,2010,35_39,242.43,29.93,73
Washington,121,2010,40_44,232.52,15.69,36
Washington,121,2010,45_49,227.58,12.05,27
Washington,121,2010,50_54,300.07,-8.02,-24
Washington,121,2010,55_59,348.26,-9.26,-32
Washington,121,2010,60_64,388.11,2.29,9
Washington,121,2010,65_69,320.93,-0.91,-3
Washington,121,2010,70_74,243.71,-0.7,-2
Weld,123,1970,00_04,9474,7.3,698
Weld,123,1970,05_09,8213,17.2,1419
Weld,123,1970,10_14,7707,29.6,2285
Weld,123,1970,15_19,9193,41.8,3846
Weld,123,1970,20_24,9390,60.4,5674
Weld,123,1970,25_29,10386,17.5,1821
Weld,123,1970,30_34,9631,3.9,378
Weld,123,1970,35_39,5973,29.3,1756
Weld,123,1970,40_44,5099,23.5,1200
Weld,123,1970,45_49,4721,16.9,799
Weld,123,1970,50_54,4617,11.6,539
Weld,123,1970,55_59,4285,10.3,445
Weld,123,1970,60_64,3766,9.2,347
Weld,123,1970,65_69,3239,12.5,407
Weld,123,1970,70_74,2644,9.6,254
Weld,123,1980,00_04,10735,1.3,141
Weld,123,1980,05_09,11247,0.5,61
Weld,123,1980,10_14,10130,0.1,11
Weld,123,1980,15_19,9737,10.6,1038
Weld,123,1980,20_24,10128,17.6,1790
Weld,123,1980,25_29,13133,-18.2,-2390
Weld,123,1980,30_34,15258,-24.3,-3712
Weld,123,1980,35_39,12086,-6.9,-841
Weld,123,1980,40_44,9876,-8,-792
Weld,123,1980,45_49,7557,-6.2,-475
Weld,123,1980,50_54,6060,-6.3,-382
Weld,123,1980,55_59,5197,-4.3,-223
Weld,123,1980,60_64,4643,-1.3,-60
Weld,123,1980,65_69,4036,3.3,135
Weld,123,1980,70_74,3256,5.4,177
Weld,123,1990,00_04,12753,14.8,1889
Weld,123,1990,05_09,11307,29.5,3346
Weld,123,1990,10_14,11022,27.2,3006
Weld,123,1990,15_19,11321,38.8,4402
Weld,123,1990,20_24,10023,59.3,5949
Weld,123,1990,25_29,10789,21.3,2303
Weld,123,1990,30_34,12028,6.8,827
