county,countyfips,year,value,age,datatype
Douglas,35,2010,12198,35_39,netmigration
Douglas,35,2010,18870.41,40_44,expectedpopulation
Douglas,35,2010,40.86,40_44,migrationrate
Douglas,35,2010,7710,40_44,netmigration
Douglas,35,2010,24683.71,45_49,expectedpopulation
Douglas,35,2010,16.93,45_49,migrationrate
Douglas,35,2010,4178,45_49,netmigration
Douglas,35,2010,26340.61,50_54,expectedpopulation
Douglas,35,2010,3.22,50_54,migrationrate
Douglas,35,2010,847,50_54,netmigration
Douglas,35,2010,25113.4,55_59,expectedpopulation
Douglas,35,2010,0.32,55_59,migrationrate
Douglas,35,2010,81,55_59,netmigration
Douglas,35,2010,20944.17,60_64,expectedpopulation
Douglas,35,2010,-0.24,60_64,migrationrate
Douglas,35,2010,-50,60_64,netmigration
Douglas,35,2010,15901.06,65_69,expectedpopulation
Douglas,35,2010,2.13,65_69,migrationrate
Douglas,35,2010,338,65_69,netmigration
Douglas,35,2010,12127.31,70_74,expectedpopulation
Douglas,35,2010,6.59,70_74,migrationrate
Douglas,35,2010,799,70_74,netmigration
Eagle,37,1950,706,00_04,expectedpopulation
Eagle,37,1950,-0.7,00_04,migrationrate
Eagle,37,1950,-5,00_04,netmigration
Eagle,37,1950,759,05_09,expectedpopulation
Eagle,37,1950,-22.9,05_09,migrationrate
Eagle,37,1950,-174,05_09,netmigration
Eagle,37,1950,553,10_14,expectedpopulation
Eagle,37,1950,-21.8,10_14,migrationrate
Eagle,37,1950,-121,10_14,netmigration
Eagle,37,1950,434,15_19,expectedpopulation
Eagle,37,1950,-21.4,15_19,migrationrate
Eagle,37,1950,-93,15_19,netmigration
Eagle,37,1950,377,20_24,expectedpopulation
Eagle,37,1950,-22,20_24,migrationrate
Eagle,37,1950,-83,20_24,netmigration
Eagle,37,1950,319,25_29,expectedpopulation
Eagle,37,1950,-5,25_29,migrationrate
Eagle,37,1950,-16,25_29,netmigration
Eagle,37,1950,299,30_34,expectedpopulation
Eagle,37,1950,4.6,30_34,migrationrate
Eagle,37,1950,14,30_34,netmigration
Eagle,37,1950,348,35_39,expectedpopulation
Eagle,37,1950,-16.9,35_39,migrationrate
Eagle,37,1950,-59,35_39,netmigration
Eagle,37,1950,319,40_44,expectedpopulation
Eagle,37,1950,-24.4,40_44,migrationrate
Eagle,37,1950,-78,40_44,netmigration
Eagle,37,1950,310,45_49,expectedpopulation
Eagle,37,1950,-10.9,45_49,migrationrate
Eagle,37,1950,-34,45_49,netmigration
Eagle,37,1950,305,50_54,expectedpopulation
Eagle,37,1950,-34.4,50_54,migrationrate
Eagle,37,1950,-105,50_54,netmigration
Eagle,37,1950,250,55_59,expectedpopulation
Eagle,37,1950,-23.9,55_59,migrationrate
Eagle,37,1950,-60,55_59,netmigration
Eagle,37,1950,195,60_64,expectedpopulation
Eagle,37,1950,-3,60_64,migrationrate
Eagle,37,1950,-6,60_64,netmigration
Eagle,37,1950,165,65_69,expectedpopulation
Eagle,37,1950,-23,65_69,migrationrate
Eagle,37,1950,-38,65_69,netmigration
Eagle,37,1950,134,70_74,expectedpopulation
Eagle,37,1950,-22.3,70_74,migrationrate
Eagle,37,1950,-30,70_74,netmigration
Eagle,37,1960,696,00_04,expectedpopulation
Eagle,37,1960,17.5,00_04,migrationrate
Eagle,37,1960,122,00_04,netmigration
Eagle,37,1960,616,05_09,expectedpopulation
Eagle,37,1960,33.6,05_09,migrationrate
Eagle,37,1960,207,05_09,netmigration
Eagle,37,1960,700,10_14,expectedpopulation
Eagle,37,1960,14.8,10_14,migrationrate
Eagle,37,1960,104,10_14,netmigration
Eagle,37,1960,587,15_19,expectedpopulation
Eagle,37,1960,12.2,15_19,migrationrate
Eagle,37,1960,72,15_19,netmigration
Eagle,37,1960,429,20_24,expectedpopulation
Eagle,37,1960,65,20_24,migrationrate
Eagle,37,1960,279,20_24,netmigration
Eagle,37,1960,335,25_29,expectedpopulation
Eagle,37,1960,113.7,25_29,migrationrate
Eagle,37,1960,381,25_29,netmigration
Eagle,37,1960,291,30_34,expectedpopulation
Eagle,37,1960,78,30_34,migrationrate
Eagle,37,1960,227,30_34,netmigration
Eagle,37,1960,299,35_39,expectedpopulation
Eagle,37,1960,30.7,35_39,migrationrate
Eagle,37,1960,92,35_39,netmigration
Eagle,37,1960,306,40_44,expectedpopulation
Eagle,37,1960,33.3,40_44,migrationrate
Eagle,37,1960,102,40_44,netmigration
Eagle,37,1960,276,45_49,expectedpopulation
Eagle,37,1960,46,45_49,migrationrate
Eagle,37,1960,127,45_49,netmigration
Eagle,37,1960,228,50_54,expectedpopulation
Eagle,37,1960,53,50_54,migrationrate
Eagle,37,1960,121,50_54,netmigration
Eagle,37,1960,251,55_59,expectedpopulation
Eagle,37,1960,13.5,55_59,migrationrate
Eagle,37,1960,34,55_59,netmigration
Eagle,37,1960,177,60_64,expectedpopulation
Eagle,37,1960,28.8,60_64,migrationrate
Eagle,37,1960,51,60_64,netmigration
Eagle,37,1960,155,65_69,expectedpopulation
Eagle,37,1960,-5.1,65_69,migrationrate
Eagle,37,1960,-8,65_69,netmigration
Eagle,37,1960,140,70_74,expectedpopulation
Eagle,37,1960,-19.2,70_74,migrationrate
Eagle,37,1960,-27,70_74,netmigration
Eagle,37,1970,1046,00_04,expectedpopulation
Eagle,37,1970,-13.2,00_04,migrationrate
Eagle,37,1970,-139,00_04,netmigration
Eagle,37,1970,844,05_09,expectedpopulation
Eagle,37,1970,-12.3,05_09,migrationrate
Eagle,37,1970,-104,05_09,netmigration
Eagle,37,1970,834,10_14,expectedpopulation
Eagle,37,1970,-8.1,10_14,migrationrate
Eagle,37,1970,-68,10_14,netmigration
Eagle,37,1970,838,15_19,expectedpopulation
Eagle,37,1970,17.6,15_19,migrationrate
Eagle,37,1970,148,15_19,netmigration
Eagle,37,1970,808,20_24,expectedpopulation
Eagle,37,1970,163.4,20_24,migrationrate
Eagle,37,1970,1321,20_24,netmigration
Eagle,37,1970,661,25_29,expectedpopulation
Eagle,37,1970,296.5,25_29,migrationrate
Eagle,37,1970,1960,25_29,netmigration
Eagle,37,1970,715,30_34,expectedpopulation
Eagle,37,1970,175.1,30_34,migrationrate
Eagle,37,1970,1252,30_34,netmigration
Eagle,37,1970,728,35_39,expectedpopulation
Eagle,37,1970,37.5,35_39,migrationrate
Eagle,37,1970,273,35_39,netmigration
Eagle,37,1970,522,40_44,expectedpopulation
Eagle,37,1970,17,40_44,migrationrate
Eagle,37,1970,89,40_44,netmigration
Eagle,37,1970,392,45_49,expectedpopulation
Eagle,37,1970,-5.8,45_49,migrationrate
Eagle,37,1970,-23,45_49,netmigration
Eagle,37,1970,399,50_54,expectedpopulation
Eagle,37,1970,7.2,50_54,migrationrate
Eagle,37,1970,29,50_54,netmigration
Eagle,37,1970,387,55_59,expectedpopulation
Eagle,37,1970,-11.3,55_59,migrationrate
Eagle,37,1970,-44,55_59,netmigration
Eagle,37,1970,317,60_64,expectedpopulation
Eagle,37,1970,-30.2,60_64,migrationrate
Eagle,37,1970,-96,60_64,netmigration
Eagle,37,1970,246,65_69,expectedpopulation
Eagle,37,1970,-33.3,65_69,migrationrate
Eagle,37,1970,-82,65_69,netmigration
Eagle,37,1970,176,70_74,expectedpopulation
Eagle,37,1970,-35.7,70_74,migrationrate
Eagle,37,1970,-63,70_74,netmigration
Eagle,37,1980,1890,00_04,expectedpopulation
Eagle,37,1980,9.1,00_04,migrationrate
Eagle,37,1980,172,00_04,netmigration
Eagle,37,1980,1750,05_09,expectedpopulation
Eagle,37,1980,-0.9,05_09,migrationrate
Eagle,37,1980,-16,05_09,netmigration
Eagle,37,1980,910,10_14,expectedpopulation
Eagle,37,1980,45,10_14,migrationrate
Eagle,37,1980,410,10_14,netmigration
Eagle,37,1980,743,15_19,expectedpopulation
Eagle,37,1980,37.8,15_19,migrationrate
Eagle,37,1980,281,15_19,netmigration
Eagle,37,1980,779,20_24,expectedpopulation
Eagle,37,1980,131.1,20_24,migrationrate
Eagle,37,1980,1022,20_24,netmigration
Eagle,37,1980,1011,25_29,expectedpopulation
Eagle,37,1980,187,25_29,migrationrate
Eagle,37,1980,1892,25_29,netmigration
Eagle,37,1980,2122,30_34,expectedpopulation
Eagle,37,1980,52.7,30_34,migrationrate
Eagle,37,1980,1120,30_34,netmigration
Eagle,37,1980,2581,35_39,expectedpopulation
Eagle,37,1980,10.5,35_39,migrationrate
Eagle,37,1980,272,35_39,netmigration
Eagle,37,1980,1925,40_44,expectedpopulation
Eagle,37,1980,2.9,40_44,migrationrate
Eagle,37,1980,57,40_44,netmigration
Eagle,37,1980,974,45_49,expectedpopulation
Eagle,37,1980,12.7,45_49,migrationrate
Eagle,37,1980,124,45_49,netmigration
Eagle,37,1980,586,50_54,expectedpopulation
Eagle,37,1980,20.6,50_54,migrationrate
Eagle,37,1980,121,50_54,netmigration
Eagle,37,1980,347,55_59,expectedpopulation
Eagle,37,1980,37.6,55_59,migrationrate
Eagle,37,1980,130,55_59,netmigration
Eagle,37,1980,384,60_64,expectedpopulation
Eagle,37,1980,-2.8,60_64,migrationrate
Eagle,37,1980,-11,60_64,netmigration
Eagle,37,1980,289,65_69,expectedpopulation
Eagle,37,1980,5.1,65_69,migrationrate
Eagle,37,1980,14,65_69,netmigration
Eagle,37,1980,172,70_74,expectedpopulation
Eagle,37,1980,1.2,70_74,migrationrate
Eagle,37,1980,2,70_74,netmigration
Eagle,37,1990,2976,00_04,expectedpopulation
Eagle,37,1990,3.9,00_04,migrationrate
Eagle,37,1990,117,00_04,netmigration
Eagle,37,1990,2171,05_09,expectedpopulation
Eagle,37,1990,30.8,05_09,migrationrate
Eagle,37,1990,669,05_09,netmigration
Eagle,37,1990,2099,10_14,expectedpopulation
Eagle,37,1990,23.9,10_14,migrationrate
Eagle,37,1990,503,10_14,netmigration
Eagle,37,1990,1755,15_19,expectedpopulation
Eagle,37,1990,33.3,15_19,migrationrate
Eagle,37,1990,585,15_19,netmigration
Eagle,37,1990,1301,20_24,expectedpopulation
Eagle,37,1990,203.2,20_24,migrationrate
Eagle,37,1990,2645,20_24,netmigration
Eagle,37,1990,1029,25_29,expectedpopulation
Eagle,37,1990,398.2,25_29,migrationrate
Eagle,37,1990,4098,25_29,netmigration
Eagle,37,1990,1827,30_34,expectedpopulation
Eagle,37,1990,160.9,30_34,migrationrate
Eagle,37,1990,2941,30_34,netmigration
Eagle,37,1990,2898,35_39,expectedpopulation
Eagle,37,1990,43.6,35_39,migrationrate
Eagle,37,1990,1265,35_39,netmigration
Eagle,37,1990,3214,40_44,expectedpopulation
Eagle,37,1990,24.8,40_44,migrationrate
Eagle,37,1990,797,40_44,netmigration
Eagle,37,1990,2847,45_49,expectedpopulation
Eagle,37,1990,20.2,45_49,migrationrate
Eagle,37,1990,576,45_49,netmigration
Eagle,37,1990,1987,50_54,expectedpopulation
Eagle,37,1990,29.9,50_54,migrationrate
Eagle,37,1990,596,50_54,netmigration
Eagle,37,1990,1105,55_59,expectedpopulation
Eagle,37,1990,46.3,55_59,migrationrate
Eagle,37,1990,512,55_59,netmigration
Eagle,37,1990,690,60_64,expectedpopulation
Eagle,37,1990,38.8,60_64,migrationrate
Eagle,37,1990,268,60_64,netmigration
Eagle,37,1990,452,65_69,expectedpopulation
Eagle,37,1990,23.7,65_69,migrationrate
Eagle,37,1990,107,65_69,netmigration
Eagle,37,1990,340,70_74,expectedpopulation
Eagle,37,1990,-2.4,70_74,migrationrate
Eagle,37,1990,-8,70_74,netmigration
Eagle,37,2000,4416,00_04,expectedpopulation
Eagle,37,2000,-7.3,00_04,migrationrate
Eagle,37,2000,-325,00_04,netmigration
Eagle,37,2000,3938,05_09,expectedpopulation
Eagle,37,2000,-2.9,05_09,migrationrate
Eagle,37,2000,-117,05_09,netmigration
Eagle,37,2000,3080,10_14,expectedpopulation
Eagle,37,2000,7.6,10_14,migrationrate
Eagle,37,2000,234,10_14,netmigration
Eagle,37,2000,2810,15_19,expectedpopulation
Eagle,37,2000,-2.1,15_19,migrationrate
Eagle,37,2000,-60,15_19,netmigration
Eagle,37,2000,2546,20_24,expectedpopulation
Eagle,37,2000,36.5,20_24,migrationrate
Eagle,37,2000,930,20_24,netmigration
Eagle,37,2000,2296,25_29,expectedpopulation
Eagle,37,2000,123.6,25_29,migrationrate
Eagle,37,2000,2839,25_29,netmigration
Eagle,37,2000,3848,30_34,expectedpopulation
Eagle,37,2000,24.2,30_34,migrationrate
Eagle,37,2000,932,30_34,netmigration
Eagle,37,2000,4972,35_39,expectedpopulation
Eagle,37,2000,-4.9,35_39,migrationrate
Eagle,37,2000,-246,35_39,netmigration
Eagle,37,2000,4664,40_44,expectedpopulation
Eagle,37,2000,-5.8,40_44,migrationrate
Eagle,37,2000,-271,40_44,netmigration
Eagle,37,2000,4037,45_49,expectedpopulation
Eagle,37,2000,-2.8,45_49,migrationrate
Eagle,37,2000,-116,45_49,netmigration
Eagle,37,2000,3852,50_54,expectedpopulation
Eagle,37,2000,-3.7,50_54,migrationrate
Eagle,37,2000,-142,50_54,netmigration
Eagle,37,2000,3261,55_59,expectedpopulation
Eagle,37,2000,-7.1,55_59,migrationrate
Eagle,37,2000,-232,55_59,netmigration
Eagle,37,2000,2421,60_64,expectedpopulation
Eagle,37,2000,1.7,60_64,migrationrate
Eagle,37,2000,43,60_64,netmigration
Eagle,37,2000,1476,65_69,expectedpopulation
Eagle,37,2000,0.5,65_69,migrationrate
Eagle,37,2000,8,65_69,netmigration
Eagle,37,2000,869,70_74,expectedpopulation
Eagle,37,2000,-17,70_74,migrationrate
Eagle,37,2000,-148,70_74,netmigration
Eagle,37,2010,2935.06,00_04,expectedpopulation
Eagle,37,2010,-0.44,00_04,migrationrate
Eagle,37,2010,-13,00_04,netmigration
Eagle,37,2010,3276.25,05_09,expectedpopulation
Eagle,37,2010,-8.13,05_09,migrationrate
Eagle,37,2010,-266,05_09,netmigration
Eagle,37,2010,4103.41,10_14,expectedpopulation
Eagle,37,2010,-6.15,10_14,migrationrate
Eagle,37,2010,-252,10_14,netmigration
Eagle,37,2010,3836.01,15_19,expectedpopulation
Eagle,37,2010,-12.23,15_19,migrationrate
Eagle,37,2010,-469,15_19,netmigration
Eagle,37,2010,3296.91,20_24,expectedpopulation
Eagle,37,2010,-15.41,20_24,migrationrate
Eagle,37,2010,-508,20_24,netmigration
Eagle,37,2010,2681.52,25_29,expectedpopulation
Eagle,37,2010,51.44,25_29,migrationrate
Eagle,37,2010,1379,25_29,netmigration
Eagle,37,2010,3414.98,30_34,expectedpopulation
Eagle,37,2010,28.38,30_34,migrationrate
Eagle,37,2010,969,30_34,netmigration
Eagle,37,2010,5094.55,35_39,expectedpopulation
Eagle,37,2010,-13.04,35_39,migrationrate
Eagle,37,2010,-665,35_39,netmigration
Eagle,37,2010,4735.1,40_44,expectedpopulation
Eagle,37,2010,-8.51,40_44,migrationrate
Eagle,37,2010,-403,40_44,netmigration
Eagle,37,2010,4667.61,45_49,expectedpopulation
Eagle,37,2010,-7.9,45_49,migrationrate
Eagle,37,2010,-369,45_49,netmigration
Eagle,37,2010,4333.07,50_54,expectedpopulation
Eagle,37,2010,-7.11,50_54,migrationrate
Eagle,37,2010,-308,50_54,netmigration
Eagle,37,2010,3854.95,55_59,expectedpopulation
Eagle,37,2010,-4.64,55_59,migrationrate
Eagle,37,2010,-179,55_59,netmigration
Eagle,37,2010,3599.82,60_64,expectedpopulation
Eagle,37,2010,-2.83,60_64,migrationrate
Eagle,37,2010,-102,60_64,netmigration
Eagle,37,2010,2867.48,65_69,expectedpopulation
Eagle,37,2010,0.09,65_69,migrationrate
Eagle,37,2010,3,65_69,netmigration
Eagle,37,2010,2313.98,70_74,expectedpopulation
Eagle,37,2010,-7.48,70_74,migrationrate
Eagle,37,2010,-173,70_74,netmigration
Elbert,39,1950,292,00_04,expectedpopulation
Elbert,39,1950,19.1,00_04,migrationrate
Elbert,39,1950,56,00_04,netmigration
Elbert,39,1950,347,05_09,expectedpopulation
Elbert,39,1950,14.6,05_09,migrationrate
Elbert,39,1950,51,05_09,netmigration
Elbert,39,1950,455,10_14,expectedpopulation
Elbert,39,1950,-27.2,10_14,migrationrate
Elbert,39,1950,-124,10_14,netmigration
Elbert,39,1950,456,15_19,expectedpopulation
Elbert,39,1950,-37,15_19,migrationrate
Elbert,39,1950,-169,15_19,netmigration
Elbert,39,1950,449,20_24,expectedpopulation
Elbert,39,1950,-63.4,20_24,migrationrate
Elbert,39,1950,-285,20_24,netmigration
Elbert,39,1950,366,25_29,expectedpopulation
Elbert,39,1950,-56.8,25_29,migrationrate
Elbert,39,1950,-208,25_29,netmigration
Elbert,39,1950,292,30_34,expectedpopulation
Elbert,39,1950,-33.2,30_34,migrationrate
Elbert,39,1950,-97,30_34,netmigration
Elbert,39,1950,281,35_39,expectedpopulation
Elbert,39,1950,-32,35_39,migrationrate
Elbert,39,1950,-90,35_39,netmigration
Elbert,39,1950,291,40_44,expectedpopulation
Elbert,39,1950,-15.4,40_44,migrationrate
Elbert,39,1950,-45,40_44,netmigration
Elbert,39,1950,300,45_49,expectedpopulation
Elbert,39,1950,-14.6,45_49,migrationrate
Elbert,39,1950,-44,45_49,netmigration
Elbert,39,1950,318,50_54,expectedpopulation
Elbert,39,1950,-15,50_54,migrationrate
Elbert,39,1950,-48,50_54,netmigration
Elbert,39,1950,249,55_59,expectedpopulation
Elbert,39,1950,-21.6,55_59,migrationrate
Elbert,39,1950,-54,55_59,netmigration
Elbert,39,1950,216,60_64,expectedpopulation
Elbert,39,1950,-6.4,60_64,migrationrate
Elbert,39,1950,-14,60_64,netmigration
Elbert,39,1950,195,65_69,expectedpopulation
Elbert,39,1950,-10.2,65_69,migrationrate
Elbert,39,1950,-20,65_69,netmigration
Elbert,39,1950,136,70_74,expectedpopulation
Elbert,39,1950,-8.8,70_74,migrationrate
Elbert,39,1950,-12,70_74,netmigration
Elbert,39,1960,181,00_04,expectedpopulation
Elbert,39,1960,32,00_04,migrationrate
Elbert,39,1960,58,00_04,netmigration
Elbert,39,1960,328,05_09,expectedpopulation
Elbert,39,1960,23.7,05_09,migrationrate
Elbert,39,1960,78,05_09,netmigration
Elbert,39,1960,361,10_14,expectedpopulation
Elbert,39,1960,32.4,10_14,migrationrate
Elbert,39,1960,117,10_14,netmigration
Elbert,39,1960,406,15_19,expectedpopulation
Elbert,39,1960,-16.5,15_19,migrationrate
Elbert,39,1960,-67,15_19,netmigration
Elbert,39,1960,347,20_24,expectedpopulation
Elbert,39,1960,-55.9,20_24,migrationrate
Elbert,39,1960,-194,20_24,netmigration
Elbert,39,1960,291,25_29,expectedpopulation
Elbert,39,1960,-39.5,25_29,migrationrate
Elbert,39,1960,-115,25_29,netmigration
Elbert,39,1960,169,30_34,expectedpopulation
Elbert,39,1960,33.1,30_34,migrationrate
Elbert,39,1960,56,30_34,netmigration
Elbert,39,1960,164,35_39,expectedpopulation
Elbert,39,1960,43.9,35_39,migrationrate
Elbert,39,1960,72,35_39,netmigration
Elbert,39,1960,194,40_44,expectedpopulation
Elbert,39,1960,14.9,40_44,migrationrate
Elbert,39,1960,29,40_44,netmigration
Elbert,39,1960,183,45_49,expectedpopulation
Elbert,39,1960,2.1,45_49,migrationrate
Elbert,39,1960,4,45_49,netmigration
Elbert,39,1960,235,50_54,expectedpopulation
Elbert,39,1960,-5.9,50_54,migrationrate
Elbert,39,1960,-14,50_54,netmigration
Elbert,39,1960,236,55_59,expectedpopulation
Elbert,39,1960,0.4,55_59,migrationrate
Elbert,39,1960,1,55_59,netmigration
Elbert,39,1960,239,60_64,expectedpopulation
Elbert,39,1960,-0.4,60_64,migrationrate
Elbert,39,1960,-1,60_64,netmigration
Elbert,39,1960,164,65_69,expectedpopulation
Elbert,39,1960,18.9,65_69,migrationrate
Elbert,39,1960,31,65_69,netmigration
Elbert,39,1960,153,70_74,expectedpopulation
Elbert,39,1960,0,70_74,migrationrate
Elbert,39,1960,0,70_74,netmigration
Elbert,39,1970,436,00_04,expectedpopulation
Elbert,39,1970,31.1,00_04,migrationrate
Elbert,39,1970,136,00_04,netmigration
Elbert,39,1970,264,05_09,expectedpopulation
Elbert,39,1970,138.6,05_09,migrationrate
Elbert,39,1970,366,05_09,netmigration
Elbert,39,1970,257,10_14,expectedpopulation
Elbert,39,1970,159.5,10_14,migrationrate
Elbert,39,1970,410,10_14,netmigration
Elbert,39,1970,420,15_19,expectedpopulation
Elbert,39,1970,43.5,15_19,migrationrate
Elbert,39,1970,183,15_19,netmigration
Elbert,39,1970,482,20_24,expectedpopulation
Elbert,39,1970,-24.2,20_24,migrationrate
Elbert,39,1970,-117,20_24,netmigration
Elbert,39,1970,346,25_29,expectedpopulation
Elbert,39,1970,70.8,25_29,migrationrate
Elbert,39,1970,245,25_29,netmigration
Elbert,39,1970,173,30_34,expectedpopulation
Elbert,39,1970,319,30_34,migrationrate
Elbert,39,1970,552,30_34,netmigration
Elbert,39,1970,193,35_39,expectedpopulation
Elbert,39,1970,223.3,35_39,migrationrate
Elbert,39,1970,431,35_39,netmigration
Elbert,39,1970,233,40_44,expectedpopulation
Elbert,39,1970,84.1,40_44,migrationrate
Elbert,39,1970,196,40_44,netmigration
Elbert,39,1970,236,45_49,expectedpopulation
Elbert,39,1970,24.1,45_49,migrationrate
Elbert,39,1970,57,45_49,netmigration
Elbert,39,1970,220,50_54,expectedpopulation
Elbert,39,1970,22.7,50_54,migrationrate
Elbert,39,1970,50,50_54,netmigration
Elbert,39,1970,182,55_59,expectedpopulation
Elbert,39,1970,36.2,55_59,migrationrate
Elbert,39,1970,66,55_59,netmigration
Elbert,39,1970,202,60_64,expectedpopulation
Elbert,39,1970,20.2,60_64,migrationrate
Elbert,39,1970,41,60_64,netmigration
Elbert,39,1970,205,65_69,expectedpopulation
Elbert,39,1970,-2.4,65_69,migrationrate
Elbert,39,1970,-5,65_69,netmigration
Elbert,39,1970,185,70_74,expectedpopulation
Elbert,39,1970,-0.5,70_74,migrationrate
Elbert,39,1970,-1,70_74,netmigration
Elbert,39,1980,633,00_04,expectedpopulation
Elbert,39,1980,15,00_04,migrationrate
Elbert,39,1980,95,00_04,netmigration
Elbert,39,1980,606,05_09,expectedpopulation
Elbert,39,1980,57.2,05_09,migrationrate
Elbert,39,1980,347,05_09,netmigration
Elbert,39,1980,580,10_14,expectedpopulation
Elbert,39,1980,52.1,10_14,migrationrate
Elbert,39,1980,302,10_14,netmigration
Elbert,39,1980,631,15_19,expectedpopulation
Elbert,39,1980,3.2,15_19,migrationrate
Elbert,39,1980,20,15_19,netmigration
Elbert,39,1980,673,20_24,expectedpopulation
Elbert,39,1980,-54.1,20_24,migrationrate
Elbert,39,1980,-364,20_24,netmigration
Elbert,39,1980,600,25_29,expectedpopulation
Elbert,39,1980,7.1,25_29,migrationrate
Elbert,39,1980,42,25_29,netmigration
Elbert,39,1980,381,30_34,expectedpopulation
Elbert,39,1980,154.9,30_34,migrationrate
Elbert,39,1980,590,30_34,netmigration
Elbert,39,1980,601,35_39,expectedpopulation
Elbert,39,1980,90,35_39,migrationrate
Elbert,39,1980,541,35_39,netmigration
